Bus Num,Bus Name,Sub ID,Sub Name,Sub Num
40867,RATTLE S,3337421603,Rattlesnake Switchyard,337421603
40322,CUSTER E,3337410472,Custer,337410472
40321,CUSTER W,3337410472,Custer,337410472
40513,HASKILL,3337414409,Haskill,337414409
46407,BOTSAM11,3337422702,Sammamish,337422702
41155,CASCADSTL,3337432684,Windishar,337432684
40021,ADDY N,3337405870,Addy,337405870
40207,CHEHALIS,3337409201,Chehalis,337409201
40899,ROSS,3337422285,J.D. Ross,337422285
40651,LEXINGTN,3337416735,Lexington,337416735
42312,CASCADEP,3337408843,Cascade,337408843
46156,ROCKYFD,3337422176,Rocky Ford,337422176
41165,WREN,3352750245,Wren,352750245
41141,WENDSON,3337432181,Wendson,337432181
40357,DRISCOLT,3337411162,Driscoll,337411162
40355,DRISCOLL,3337411162,Driscoll,337411162
47260,WAUNA,3337432057,Wauna,337432057
48524,BOULDER,3337407839,Boulder Park,337407839
47677,MINTFARM,3337417033,Mint Farm Energy Center LLC,337417033
43039,BETHEL,3337407368,Bethel (PGE),337407368
45111,FRY,3337413143,Fry,337413143
40621,LAGRANDE,3352749979,LaGrande,352749979
45048,CHILAP11,3337409332,Chiloquin,337409332
42412,KLAHANIE,30004132,Klahanie,30004132
40573,INTALCO,3337415252,Intalco,337415252
40557,HUNGRY H,3337415035,Hungry Horse,337415035
41083,TOLEDO,3337429118,Toledo,337429118
46298,WQUINCYT,,,
40095,BELLNGHM,3337407237,Bellingham Division,337407237
40977,SIFT TP2,3337423364,Sifton,337423364
46289,QUINCYPLA,,,
46164,FRENCHMN,3337412707,Frenchman Hills (USBR),337412707
48025,BEACON N,3337407067,Beacon (Spokane),337407067
48031,BEACON S,3337407067,Beacon (Spokane),337407067
45588,PARISHGP,25000918,Parish Gap,25000918
40975,SIFT TP1,3337423364,Sifton,337423364
41055,S TACOMA,3337424717,Tacoma,337424717
40875,RDMND_E,3337427914,Redmond,337427914
46299,NQUINCYT,,,
46633,CANYONTA,4.00381E+12,Canyon Rd-Tacoma (evi),400380901
40876,RDMND_W,3337427914,Redmond,337427914
47578,FREDST,3353097497,Frederickson (PSPL),353097497
40983,SIFTON 2,3337423364,Sifton,337423364
46642,S_TAC-SW,3337423849,Southwest,337423849
46645,SOUTHWST,3337423849,Southwest,337423849
45031,CALAPOYA,3337408462,Calapooya,337408462
40033,ALCOA,3337406065,Alcoa,337406065
40981,SIFTON 1,3337423364,Sifton,337423364
46162,BKSAND T,3353098171,Black,353098171
46161,BK SANDS,3353098171,Black,353098171
40181,CARLTON,3337408757,Carlton,337408757
76351,RCDC W,3337423789,South Rapid City,337423789
46291,MCKEN TP,3352749856,McKenzie,352749856
45089,DIA HILL,3337427366,Diamond Hill,337427366
46293,MCKENZEW,3352749856,McKenzie,352749856
40248,COL FALL E,3337409874,Columbia Falls,337409874
40249,COL FALL W,3337409874,Columbia Falls,337409874
42103,SEDRO NT,3337423057,Sedro Woolley,337423057
40851,POTHOLES,3337421174,Potholes,337421174
46166,POTHOLEG,3337421174,Potholes,337421174
42102,SEDBEL11,3337423057,Sedro Woolley,337423057
42100,SEDRO,3337423057,Sedro Woolley,337423057
40267,CONKELLY,3337409954,Con Kelley,337409954
47595,GRYSHBR1,3337413854,Grays Harbor Energy Facility,337413854
47360,TRUMB CR,3337429337,Trumble Creek,337429337
47367,LAKESD F,32008880,Lakeside,32008880
40403,FAIRMONT,3337412085,Fairmount,337412085
42417,KLASAM11,30004132,Klahanie,30004132
47359,LION MTN,3477941,Lion Mountain,3477941
46043,MAE VL T,3353098178,Mac Valley,353098178
46041,MAE VL,3353098178,Mac Valley,353098178
42306,MONNOV11,30004496,Novelty,30004496
40793,OLYMPIA,3337419946,Olympia,337419946
40794,OLY E,3337419946,Olympia,337419946
42304,NOVELTY,30004496,Novelty,30004496
40421,FLATHEAD,3337412334,Flathead,337412334
40243,CLATSOP,3337409539,Clatsop,337409539
40767,MURRAY,3337418877,Murray,337418877
40792,OLY W,3337419946,Olympia,337419946
40011,ABERDN 2,3337405809,Aberdeen,337405809
46300,ROCKYFDG,,,
40009,ABERDEEN,3337405809,Aberdeen,337405809
42318,SAMMSH W,3337422702,Sammamish,337422702
42300,SAMMAMSH,3337422702,Sammamish,337422702
42319,SAMMSH E,3337422702,Sammamish,337422702
40099,BENTON,3337407300,Benton,337407300
40971,SHELTON,3337423244,Shelton,337423244
45245,POMONA H,3337420273,Pamona Heights,337420273
45239,PILOTBT,3337420757,Pilot Butte,337420757
46089,SANDUNES,3337422782,Sand Dunes,337422782
40845,PORT ANG,3337421090,Port Angeles,337421090
46152,MCDONALD,3337417812,McDonald,337417812
45317,UNIONGAP,3337429530,Union Gap,337429530
46151,LARSON,3337416493,Larson,337416493
40443,FRANKLIN,3337412618,Franklin,337412618
46158,SIELER,3353098122,Sieler,353098122
46157,WHEELSWD,3337432446,Wheeler,337432446
46160,WHEELERG,3337432446,Wheeler,337432446
46144,SILIC TP,25000910,Silicon,25000910
46159,UPPER C,3353098139,Upper Coulee,353098139
46143,SILICON,25000910,Silicon,25000910
40613,KITSAP,3337416058,Kitsap,337416058
40505,HAPPY V,3337414273,Happy Valley,337414273
40615,KITSAP 2,3337416058,Kitsap,337416058
73181,SIDNEYDC,3337423360,Sidney W.,337423360
42113,FREDONIA,3337412666,Fredonia (PSPL),337412666
41075,TILLAMOK,3337429041,Tillamook,337429041
42903,S.BSHE11,3337423244,Shelton,337423244
42104,MARCH PT,3337417544,March Point Cogeneration Compa,337417544
40839,PORT AN2,3337421090,Port Angeles,337421090
42900,S.BREM,3337423685,South Bremerton,337423685
40027,ALBANY,3337406029,Albany,337406029
40635,LAPINE,3337416186,La Pine,337416186
40060,ASHE F,3337406571,Ashe,337406571
38951,TBC_POT2,3337421185,Potrero,337421185
44998,DRJOHNSN,25000916,DrJohnson,25000916
47813,WHITE CK,3337432474,White Creek Wind Project,337432474
46071,QUIN CH,3337421462,Quincy Chute,337421462
40887,RINGOLD,3337421916,Ringold,337421916
45127,HARRISON,3337414354,Harrison,337414354
40717,MCNARY,3337417877,McNary,337417877
47023,CRESWELL,3352749922,Creswell,352749922
47050,HARBER PAPER,3337413854,Grays Harbor Energy Facility,337413854
40015,ADAIR,3337405851,Adair,337405851
40959,SCOOTNEY,3337422973,Scooteney,337422973
46055,PEC,3337420504,PEC Headworks,337420504
40467,GLADE,3337413488,Glade,337413488
47077,SIERRA G,32008902,Sierra,32008902
47103,COSMO_SP_FIB,Sub353097924,Sub353097924,353097924
41240,MOYIE TX,3337418791,Moyie,337418791
41097,TROY,3337429329,Troy,337429329
40907,SACHEEN,3337422525,Sacheen,337422525
40201,CHANDLER,3337409113,Chandler,337409113
45263,RDMNDPPL,3337427914,Redmond,337427914
47047,GLENOMA,3353097684,Glenoma,353097684
45368,OPAL,3337419977,Opal Springs Hydro,337419977
45122,COID,32000215,Coid,32000215
40199,CENTRALA,3337409045,Centralia,337409045
44971,LAKESISK,3337416345,Lake Siskiyou,337416345
45124,COPCO 1,3341136831,Copco 1,341136831
44980,CAMASSW,3337408525,Camas,337408525
45178,FARMRIRR,32000241,Farmrirr,32000241
45172,ENTERPRS,3337411894,Enterprise,337411894
44855,FPL2LT,3337424189,Stateline Wind Project - Washington,337424189
70622,MIS_SITE,3337417460,Manchief Power Station,337417460
47803,CMBHL  2,3337409919,Combine Hills Turbine Ranch,337409919
70637,LIMON3_W,,,
70636,LIMON2_W,,,
70635,LIMON1_W,,,
44277,KITTVALY,3337416063,Kittitas Valley Wind Power Project,337416063
70823,CEDARCK_1A,3349561019,Cedar Creek Wind Energy,349561019
70710,PTZLOGN1,3337420447,Pawnee,337420447
42128,KOMO K,3337416112,Koma Kulshan Associates,337416112
70777,COMAN_3,3337409906,Comanche,337409906
623503,COLSTRIP GN3,,,
623504,COLSTRIP GN4,,,
26039,INTERM1G,3337415260,Intermountain Generating,337415260
26040,INTERM2G,3337415260,Intermountain Generating,337415260
24107,ORMOND1G,3337420044,Ormond Beach,337420044
24108,ORMOND2G,3337420044,Ormond Beach,337420044
15981,NAVAJO 1,3337419093,Navajo (SRP),337419093
15982,NAVAJO 2,3337419093,Navajo (SRP),337419093
15983,NAVAJO 3,3337419093,Navajo (SRP),337419093
36411,DIABLO 1,3337410921,Diablo Canyon,337410921
36412,DIABLO 2,3337410921,Diablo Canyon,337410921
40063,CGS,3337406571,Ashe,337406571
33107,DEC STG1,3337410791,Delta Energy Center (CPN),337410791
26067,SCATT3G,3337422942,Scattergood,337422942
66065,NAUGT G3,3337419089,Naughton,337419089
54130,SUND#3GN,3337424541,Sundance,337424541
65495,EHUNTR 2,3337415041,Hunter Plant,337415041
65490,EHUNTR 1,3337415041,Hunter Plant,337415041
73129,MBPP-1,3337416477,Laramie River,337416477
73130,MBPP-2,3337416477,Laramie River,337416477
10319,SJUAN_G2,3337422748,San Juan 345,337422748
14933,PALOVRD3,3337420266,Palo Verde,337420266
14931,PALOVRD1,3337420266,Palo Verde,337420266
14932,PALOVRD2,3337420266,Palo Verde,337420266
70350,RAWHIDE,3337421614,Rawhide,337421614
65191,BONANZA,3337407771,Bonanza,337407771
43047,BOARD F,3337407727,Boardman (PGE),337407727
70119,COMAN_1,3337409906,Comanche,337409906
18281,RG 4,3337413273,Gardner (NEVP),337413273
70120,COMAN_2,3337409906,Comanche,337409906
10321,SJUAN_G4,3337422748,San Juan 345,337422748
22244,ENCINA 5,3337411844,Encina,337411844
54403,KEEP#3GN,3337415785,Keephills,337415785
10320,SJUAN_G3,3337422748,San Juan 345,337422748
70591,RMEC3,3337422182,Rocky Mountain Energy Center,337422182
65445,DAVEJON4,3337415612,Johnston,337415612
66730,WYODAK 1,3337432924,Wyodak,337432924
79015,CRAIG 1,3337410259,Craig (TSGT),337410259
79016,CRAIG 2,3337410259,Craig (TSGT),337410259
14914,FCNGN4CC,3337412567,Four Corners (AZPS),337412567
65500,EHUNTR 3,3337415041,Hunter Plant,337415041
54490,GENES 39,3337413367,Genesee,337413367
70106,CHEROK4,3337409223,Cherokee (PSCO),337409223
36405,MOSSLND6,3337418723,Moss Landing (DUENNO),337418723
36406,MOSSLND7,3337418723,Moss Landing (DUENNO),337418723
623502,COLSTRIP GN2,,,
623501,COLSTRIP GN1,,,
10318,SJUAN_G1,3337422748,San Juan 345,337422748
14915,FCNGN5CC,3337412567,Four Corners (AZPS),337412567
65800,HUNTN G2,3337415054,Huntington,337415054
79017,CRAIG 3,3337410259,Craig (TSGT),337410259
65795,HUNTN G1,3337415054,Huntington,337415054
14903,CHOLLA4,3337409370,Cholla,337409370
14901,CHOLLA2,3337409370,Cholla,337409370
14902,CHOLLA3,3337409370,Cholla,337409370
64131,VALMY G1,3337419610,North Valmy,337419610
65388,BRIDGER3,,,
65389,BRIDGER4,,,
65387,BRIDGER2,,,
65386,BRIDGER1,,,
35072,LAPLM_G3,3341135432,La Paloma,341135432
35070,LAPLM_G1,3341135432,La Paloma,341135432
35071,LAPLM_G2,3341135432,La Paloma,341135432
35073,LAPLM_G4,3341135432,La Paloma,341135432
16519,SPR GEN4,3337423972,Springerville,337423972
72500,SPR GEN3,,,
70310,PAWNEE,3337420447,Pawnee,337420447
22240,ENCINA 4,3337411844,Encina,337411844
73509,FTRNG3CC,3337419389,Nixon,337419389
70409,ST.VRAIN,3337412524,Fort St. Vrain,337412524
79041,HAYDEN2,3337414471,Hayden,337414471
20190,LRP-U4,3337416196,La Rosita,337416196
20009,PJZ-U9,3337421271,Presidente Juarez (Rosarito),337421271
20008,PJZ-U8,3337421271,Presidente Juarez (Rosarito),337421271
51039,ICG 21G1,3337415342,Island Cogeneration Project,337415342
24129,S.ONOFR2,3337422768,San Onofre,337422768
24130,S.ONOFR3,3337422768,San Onofre,337422768
22981,TDM STG,3337415166,Imperial Valley (Drew),337415166
29000,HIDEDST1,3337414631,Hi Desert,337414631
54774,SECCT1,,,
54775,SECCT2,,,
18407,HIGGINS3,3337406462,Arden,337406462
55497,BAT #5,3337406992,Battle River,337406992
54492,GENES 29,3337413367,Genesee,337413367
54491,GENES 19,3337413367,Genesee,337413367
30000,PTSB  7,3337420869,Pittsburg (MIR),337420869
17030,APACHST3,3337406388,Apache,337406388
17029,APACHST2,3337406388,Apache,337406388
73418,RD_NIXON,3337419389,Nixon,337419389
29041,IEEC-G1,3337415240,Inland Empire Energy,337415240
43019,BEAVER,3337407116,Beaver,337407116
47740,CENTR G1,3337409051,Centralia Switching Station,337409051
47744,CENTR G2,3337409051,Centralia Switching Station,337409051
15971,CORONAD1,3337410112,Coronado,337410112
15972,CORONAD2,3337410112,Coronado,337410112
54773,SECST,,,
14912,FCNGEN 2,3337412567,Four Corners (AZPS),337412567
14913,FCNGEN 3,3337412567,Four Corners (AZPS),337412567
14911,FCNGEN 1,3337412567,Four Corners (AZPS),337412567
70446,VALMONT,3337431484,Valmont (PSCO),337431484
54345,SUND#5GN,3337424541,Sundance,337424541
24124,REDON8 G,3337405921,AES Redondo Beach,337405921
24123,REDON7 G,3337405921,AES Redondo Beach,337405921
54350,SUND#6GN,3337424541,Sundance,337424541
54342,SUND#4GN,3337424541,Sundance,337424541
29042,IEEC-G2,3337415240,Inland Empire Energy,337415240
24161,ALAMT6 G,3337405901,AES Alamitos,337405901
24005,ALAMT5 G,3337405901,AES Alamitos,337405901
55487,SHEER 29,3337423214,Sheerness,337423214
55482,SHEER 1,3337423214,Sheerness,337423214
66060,NAUGT G2,3337419089,Naughton,337419089
76404,DRYFORK,3337413461,Dry Fork Station,337413461
43111,COYO G1,3337410234,Coyote Springs,337410234
54424,KEEP#2GN,3337415785,Keephills,337415785
54422,KEEP#1GN,3337415785,Keephills,337415785
16500,SPR GEN1,3337423972,Springerville,337423972
16501,SPR GEN2,3337423972,Springerville,337423972
43905,PORTW G1,3337421123,Port Of Washington,337421123
14808,GIL-ST3,3337413448,Gila River Power Station,337413448
14805,GIL-ST2,3337413448,Gila River Power Station,337413448
14811,GIL-ST4,3337413448,Gila River Power Station,337413448
79040,HAYDEN1,3337414471,Hayden,337414471
19313,GRIFFTH3,3337414031,Griffith Energy Project,337414031
26005,CASTAI2G,3337408867,Castaic,337408867
24053,MTNVIST4,3337411966,Etiwanda,337411966
24052,MTNVIST3,3337411966,Etiwanda,337411966
24924,MNTV-CT3,3337422714,Mountainview Power,337422714
24925,MNTV-CT4,3337422714,Mountainview Power,337422714
24921,MNTV-CT1,3337422714,Mountainview Power,337422714
24922,MNTV-CT2,3337422714,Mountainview Power,337422714
24926,MNTV-ST2,3337422714,Mountainview Power,337422714
24923,MNTV-ST1,3337422714,Mountainview Power,337422714
14983,RED-ST2,3337421699,Redhawk 1 & 2,337421699
14982,RED-ST1,3337421699,Redhawk 1 & 2,337421699
24004,ALAMT4 G,3337405901,AES Alamitos,337405901
22265,PEN_ST,3337411938,Escondido Peaker,337411938
10396,LEF_S1,3337410804,Luna Energy Facility,337410804
45449,KFALLCT2,3337428363,Klamath Falls,337428363
64855,NEWMONT,3337412100,Falcon,337412100
18436,LENZIE 6,3337409143,Charles Lenzie,337409143
18433,LENZIE 3,3337409143,Charles Lenzie,337409143
18403,SLHWKG3,3337423407,Silverhawk,337423407
18428,HA CC3,3337414364,Harry Allen,337414364
18443,MIRANT3,3337406394,Apex (MIR),337406394
47687,GEP G1,3352750395,Goodnoe Hills East,352750395
26027,HAYNES2G,3337414479,Haynes Generating Station,337414479
26151,HAYNES8G,3337414479,Haynes Generating Station,337414479
26026,HAYNES1G,3337414479,Haynes Generating Station,337414479
26009,CASTAI6G,3337408867,Castaic,337408867
26008,CASTAI5G,3337408867,Castaic,337408867
26007,CASTAI4G,3337408867,Castaic,337408867
26006,CASTAI3G,3337408867,Castaic,337408867
12058,PEGS1,3337411929,Escalante,337411929
36226,DUKMOSS6,3337418723,Moss Landing (DUENNO),337418723
14802,GIL-ST1,3337413448,Gila River Power Station,337413448
26150,VALLEY8G,3337431469,Valley Generating Station,337431469
47640,HPP G2,3337414608,Hermiston Power Project,337414608
47639,HPP G1,3337414608,Hermiston Power Project,337414608
47641,HPP S1,3337414608,Hermiston Power Project,337414608
47590,CHEH S1,3353097789,Napavine,353097789
47589,CHEH G2,3353097789,Napavine,353097789
47588,CHEH G1,3353097789,Napavine,353097789
45448,KFALLCT1,3337428363,Klamath Falls,337428363
45447,KFALL ST,3337428363,Klamath Falls,337428363
35306,RUSELST1,3337411487,East Shore,337411487
36409,MORRO 3,3337418699,Morro Bay,337418699
33106,PTSB  6,3337420869,Pittsburg (MIR),337420869
36410,MORRO 4,3337418699,Morro Bay,337418699
33105,PTSB  5,3337420869,Pittsburg (MIR),337420869
26004,CASTAI1G,3337408867,Castaic,337408867
15169,MES-ST2,3337418040,Mesquite Power,337418040
15166,MES-ST1,3337418040,Mesquite Power,337418040
15165,MES-CT2,3337418040,Mesquite Power,337418040
15164,MES-CT1,3337418040,Mesquite Power,337418040
15168,MES-CT4,3337418040,Mesquite Power,337418040
15167,MES-CT3,3337418040,Mesquite Power,337418040
15926,SANTN 5S,3337422856,Santan,337422856
15142,DBG-ST1,3337410854,Desert Basin,337410854
35076,ELKHIL1G,3337411728,Elk Hills Power Project,337411728
35077,ELKHIL2G,3337411728,Elk Hills Power Project,337411728
35078,ELKHIL3G,3337411728,Elk Hills Power Project,337411728
35079,TEXSUNST,3341135433,Sunrise Power Project,341135433
64132,VALMY G2,3337419610,North Valmy,337419610
64954,TRACYW10,3337429216,Tracy & Clark Mountain,337429216
36223,DUKMOSS3,3337418723,Moss Landing (DUENNO),337418723
57274,MACKAY2,3337509719,MacKay,337509719
58187,CECGT,3337430291,Bedding,337430291
45456,HERM 2G,3337414608,Hermiston Power Project,337414608
45454,HERM 1G,3337414608,Hermiston Power Project,337414608
47577,FREDST G,3353097497,Frederickson (PSPL),353097497
48516,COYO G2,3337410234,Coyote Springs,337410234
47216,RVR RD C,3352750116,River Road,352750116
35883,MEC STG1,3337418053,Metcalf Energy Center,337418053
35882,MEC CTG2,3337418053,Metcalf Energy Center,337418053
35881,MEC CTG1,3337418053,Metcalf Energy Center,337418053
31925,COLUSST1,3341135521,Tap,341135521
31923,COLUSGT1,3341135521,Tap,341135521
31924,COLUSGT2,3341135521,Tap,341135521
33120,GATEWAY3,3360295330,Gateway (PG),360295330
33118,GATEWAY1,3360295330,Gateway (PG),360295330
33119,GATEWAY2,3360295330,Gateway (PG),360295330
32900,CRCKTCOG,3337410341,Crockett Cogen,337410341
33113,LMECST1,3337417085,Los Medanos Energy Center,337417085
33111,LMECCT2,3337417085,Los Medanos Energy Center,337417085
33112,LMECCT1,3337417085,Los Medanos Energy Center,337417085
33108,DEC CTG1,3337410791,Delta Energy Center (CPN),337410791
33110,DEC CTG3,3337410791,Delta Energy Center (CPN),337410791
33109,DEC CTG2,3337410791,Delta Energy Center (CPN),337410791
15147,ARL-ST1,3337406487,Arlington Valley,337406487
15145,ARL-CT1,3337406487,Arlington Valley,337406487
15146,ARL-CT2,3337406487,Arlington Valley,337406487
65393,CURRNTS1,3337410456,Currant Creek,337410456
24048,ELSEG4 G,3337411677,El Segundo,337411677
24047,ELSEG3 G,3337411677,El Segundo,337411677
60397,BTMT CT1,3337407288,Hot Springs Windfarm,337407288
24003,ALAMT3 G,3337405901,AES Alamitos,337405901
54129,SUND#1GN,3337424541,Sundance,337424541
47568,LANCAS G,3337416431,Lancaster,337416431
54338,SUND#2GN,3337424541,Sundance,337424541
24984,TOT276L3,,,
24985,TOT276L4,,,
24982,TOT276L1,,,
24983,TOT276L2,,,
14968,WPCC5ST1,3337432295,West Phoenix CC4 & CC5,337432295
43907,PORTW S1,3337421123,Port Of Washington,337421123
19032,HOVRN1N2,3337414883,Hoover NV,337414883
19034,HOVRN5N6,3337414883,Hoover NV,337414883
19035,HOVRN7N8,3337414883,Hoover NV,337414883
19028,HOVRA1A2,3337414882,Hoover AZ,337414882
19033,HOVRN3N4,3337414883,Hoover NV,337414883
29904,ELSEG5GT,3337411677,El Segundo,337411677
29902,ELSEG7GT,3337411677,El Segundo,337411677
47675,MNTFRM G,3337417033,Mint Farm Energy Center LLC,337417033
20010,CCBC-U1,3337421271,Presidente Juarez (Rosarito),337421271
47598,GRYHB S1,3337413854,Grays Harbor Energy Facility,337413854
47597,GRYHB G2,3337413854,Grays Harbor Energy Facility,337413854
47596,GRYHB G1,3337413854,Grays Harbor Energy Facility,337413854
33189,MARSHCT2,3337410014,Contra Costa,337410014
33188,MARSHCT1,3337410014,Contra Costa,337410014
33190,MARSHCT3,,,
33191,MARSHCT4,,,
67906,LAKSDCT3,3337416343,Lake Side Power Plant,337416343
67908,LAKSDST2,3337416343,Lake Side Power Plant,337416343
51125,MCA 16G5,,,
67907,LAKSDCT4,3337416343,Lake Side Power Plant,337416343
60268,CC_CT C1,6.00111E+12,Langley (evi),600110901
50637,MCA 16G1,3337418091,Mica,337418091
50638,MCA 16G2,3337418091,Mica,337418091
50639,MCA 16G3,3337418091,Mica,337418091
50640,MCA 16G4,3337418091,Mica,337418091
20188,LRP-U2,3337416196,La Rosita,337416196
20189,LRP-U3,3337416196,La Rosita,337416196
22997,INTBCT,3337416196,La Rosita,337416196
20187,LRP-U1,3337416196,La Rosita,337416196
29209,BLY1ST1,3337407718,Blythe 2,337407718
15161,HGC-CT3,3337414330,Harquahala Valley,337414330
51032,REV 16G5,3337421795,Revelstoke,337421795
50646,REV 13G3,3337421795,Revelstoke,337421795
50647,REV 13G4,3337421795,Revelstoke,337421795
50644,REV 13G1,3337421795,Revelstoke,337421795
50645,REV 13G2,3337421795,Revelstoke,337421795
15159,HGC-CT2,3337414330,Harquahala Valley,337414330
15157,HGC-CT1,3337414330,Harquahala Valley,337414330
22607,OTAYMST1,3337420100,Otay Mesa,337420100
66439,LAKSDST1,3337416343,Lake Side Power Plant,337416343
46847,ROCKYR07,3337422187,Rocky Reach,337422187
46842,ROCKYR02,3337422187,Rocky Reach,337422187
46844,ROCKYR04,3337422187,Rocky Reach,337422187
46843,ROCKYR03,3337422187,Rocky Reach,337422187
46846,ROCKYR06,3337422187,Rocky Reach,337422187
46845,ROCKYR05,3337422187,Rocky Reach,337422187
46841,ROCKYR01,3337422187,Rocky Reach,337422187
40295,COULEE21,3337413746,Grand Coulee,337413746
40293,COULEE20,3337413746,Grand Coulee,337413746
40291,COULEE19,3337413746,Grand Coulee,337413746
46848,ROCKYR08,3337422187,Rocky Reach,337422187
46849,ROCKYR09,3337422187,Rocky Reach,337422187
46851,ROCKYR11,3337422187,Rocky Reach,337422187
46850,ROCKYR10,3337422187,Rocky Reach,337422187
40298,COULEE24,3337413746,Grand Coulee,337413746
40297,COULEE23,3337413746,Grand Coulee,337413746
40296,COULEE22,3337413746,Grand Coulee,337413746
35305,RUSELCT2,3337411487,East Shore,337411487
35304,RUSELCT1,3337411487,East Shore,337411487
45541,SWIFT2-1,3337424647,Swift,337424647
29002,HIDEDCT2,3337414631,Hi Desert,337414631
29003,HIDEDCT1,3337414631,Hi Desert,337414631
29001,HIDEDCT3,3337414631,Hi Desert,337414631
46468,BOUNDG53,3337407846,Boundary,337407846
46464,BOUNDG51,3337407846,Boundary,337407846
46470,BOUNDG54,3337407846,Boundary,337407846
474415,CHEM#5,,,
42033,FERNDL L,30004351,Terrell Creek,30004351
42031,FERNDL 1,30004351,Terrell Creek,30004351
42032,FERNDL 2,30004351,Terrell Creek,30004351
46466,BOUNDG52,3337407846,Boundary,337407846
43018,BEAVER8,3337407116,Beaver,337407116
47104,WELLS T1,3337432169,Wells (DOPD),337432169
47106,WELLS T3,3337432169,Wells (DOPD),337432169
47108,WELLS T5,3337432169,Wells (DOPD),337432169
47107,WELLS T4,3337432169,Wells (DOPD),337432169
46297,ENIDRD,Found Rd.,Enid Rd.,52000149
47105,WELLS T2,3337432169,Wells (DOPD),337432169
45542,SWIFT2-2,3337424647,Swift,337424647
474422,COFF13B,,,
44044,TDA 0708,3337428918,The Dalles Ph,337428918
45546,SWIFT1-3,3337424647,Swift,337424647
48287,NOXON34,3337419718,Noxon Rapids,337419718
46474,BOUNDG56,3337407846,Boundary,337407846
41303,BIG CLIF,3337407419,Big Cliff,337407419
48241,MONROEA,3337418515,Monroe Street,337418515
474412,CHEM#2,,,
