Sub ID,Sub Name,Bus Number,Bus Name,Area Name,Nom kV
3337413746,Grand Coulee,41741,COULEE21,NORTHWEST,500
3337413746,Grand Coulee,41742,COULEE22,NORTHWEST,500
3337413746,Grand Coulee,41743,COULEE23,NORTHWEST,500
3337413746,Grand Coulee,41744,COULEE24,NORTHWEST,500
3337413746,Grand Coulee,41751,COUL0105,NORTHWEST,230
3337413746,Grand Coulee,41752,COUL0609,NORTHWEST,230
3337413746,Grand Coulee,41753,COUL1013,NORTHWEST,230
3337413746,Grand Coulee,41754,COUL1418,NORTHWEST,230
3337423057,Sedro Woolley,42100,SEDRO,NORTHWEST,230
3337423057,Sedro Woolley,42102,SEDBEL11,NORTHWEST,230
3337423057,Sedro Woolley,42103,SEDRO NT,NORTHWEST,230
3337417544,March Point Cogeneration Compa,42104,MARCH PT,NORTHWEST,230
3337412666,Fredonia (PSPL),42113,FREDONIA,NORTHWEST,230
3337422702,Sammamish,42300,SAMMAMSH,NORTHWEST,230
30004496,Novelty,42304,NOVELTY,NORTHWEST,230
30004496,Novelty,42306,MONNOV11,NORTHWEST,230
3337408843,Cascade,42312,CASCADEP,NORTHWEST,230
3337422702,Sammamish,42318,SAMMSH W,NORTHWEST,230
3337422702,Sammamish,42319,SAMMSH E,NORTHWEST,230
30004298,Horseranch,42320,HORSRNCH,NORTHWEST,230
30004298,Horseranch,42321,HRNCHTAP,NORTHWEST,230
30004298,Horseranch,42324,HORHRT11,NORTHWEST,230
32008920,Wind Ridge,42361,WIND RDG,NORTHWEST,230
3337432576,Wild Horse Project,42363,WLD HORS,NORTHWEST,230
Found Road,Poison Spring,42373,POISN SP,NORTHWEST,230
Found Coulee,Schnebly,42374,SCHNEBLY,NORTHWEST,230
30004132,Klahanie,42412,KLAHANIE,NORTHWEST,230
30004132,Klahanie,42417,KLASAM11,NORTHWEST,230
3337424742,Talbot,42500,TALBOT N,NORTHWEST,230
3337424742,Talbot,42501,TALBOT S,NORTHWEST,230
3337419754,O'Brien,42503,OBRIEN,NORTHWEST,230
3337409381,Christopher,42505,CHRISTOP,NORTHWEST,230
3353097805,Berrydale,42507,BERYDALE,NORTHWEST,230
30004129,Baldi,42568,BALDI,NORTHWEST,230
3337432490,White River (PSPL),42700,WHITE RV,NORTHWEST,230
3337424717,Tacoma,42703,S TWHI11,NORTHWEST,230
,,42802,ST CLAIR,NORTHWEST,230
,,42811,OLYST 11,NORTHWEST,230
,,42812,S TST 11,NORTHWEST,230
3337423685,South Bremerton,42900,S.BREM,NORTHWEST,230
3337423244,Shelton,42903,S.BSHE11,NORTHWEST,230
Found Sub,Phalen Gulcn,42987,PHALEN G,NORTHWEST,230
Found Junction Town,Dodge Junction,42991,DODGE JN,NORTHWEST,230
3337407116,Beaver,43017,BEAVER,NORTHWEST,13.8
3337407116,Beaver,43021,BEAVER,NORTHWEST,230
3337407368,Bethel (PGE),43039,BETHEL,NORTHWEST,230
3337422861,Santiam,43040,BETSAN11,NORTHWEST,230
3337407727,Boardman (PGE),43047,BOARD F,NORTHWEST,24
3337407727,Boardman (PGE),43049,BOARD F,NORTHWEST,500
3337408830,Carver,43089,CARVER,NORTHWEST,230
3337410234,Coyote Springs,43123,COYOTE,NORTHWEST,500
3337414013,Gresham,43215,GRESHAM,NORTHWEST,230
3352750170,Harorton,43229,HARBORTN,NORTHWEST,230
30004005,Linneman,43291,LINNEMAN,NORTHWEST,230
3337417861,Mcloughlin,43313,MCLOUGLN,NORTHWEST,230
3337417861,Mcloughlin,43314,MCLOUGE5,NORTHWEST,230
3337407430,Big Eddy,43317,BIGMCL11,NORTHWEST,230
3337407430,Big Eddy,43320,BIGMCL12,NORTHWEST,230
3337417861,Mcloughlin,43322,BIGMCL13,NORTHWEST,230
30004008,Monitor,43329,MONITOR,NORTHWEST,230
3352750182,Murryhill,43348,MURRAY H,NORTHWEST,230
3337420530,Pelton,43409,PELTON,NORTHWEST,230
3337421994,Rivergate,43459,RIVRGATE,NORTHWEST,230
3337422305,Round Butte,43482,ROUNDB S,NORTHWEST,230
3337422305,Round Butte,43483,ROUNDB N,NORTHWEST,230
3337422305,Round Butte,43485,ROUND BU,NORTHWEST,500
3337423288,Sherwood,43527,SHERWOOD,NORTHWEST,230
3337420488,Pearl,43528,PEASHE11,NORTHWEST,230
3337420488,Pearl,43530,PEASHE12,NORTHWEST,230
3337424093,St. Marys,43541,ST MARYS,NORTHWEST,230
3337429314,Trojan,43597,TROJAN,NORTHWEST,230
3337429314,Trojan,43599,TROJAN 1,NORTHWEST,230
25000149,Springville,43600,SPRNGVIL,NORTHWEST,230
3337429314,Trojan,43601,TROJAN 2,NORTHWEST,230
30004006,Blue Lake,43685,BLUELAKE,NORTHWEST,230
3352750211,Sunset,43740,HORIZN,NORTHWEST,230
3337420488,Pearl,43773,PEARL #,NORTHWEST,230
3337421123,Port Of Washington,43905,PORTW G1,NORTHWEST,18
3337421123,Port Of Washington,43909,PORTW,NORTHWEST,230
3337407786,Bonneville,44014,BON PH1,NORTHWEST,230
3337407786,Bonneville,44015,BON PH2,NORTHWEST,230
3337407786,Bonneville,44016,BON PH3,NORTHWEST,230
3337407786,Bonneville,44017,BON PH4,NORTHWEST,230
3337428918,The Dalles Ph,44057,TDA PH3,NORTHWEST,230
3337428918,The Dalles Ph,44058,TDA PH4,NORTHWEST,230
3337428918,The Dalles Ph,44059,TDA PH5,NORTHWEST,230
3337428918,The Dalles Ph,44060,TDA PH6,NORTHWEST,230
3337415584,John Day Ph,44071,JDA 0102,NORTHWEST,13.8
3337415584,John Day Ph,44072,JDA 0304,NORTHWEST,13.8
3337415584,John Day Ph,44073,JDA 0506,NORTHWEST,13.8
3337415584,John Day Ph,44074,JDA 0708,NORTHWEST,13.8
3337415584,John Day Ph,44075,JDA 0910,NORTHWEST,13.8
3337415584,John Day Ph,44076,JDA 1112,NORTHWEST,13.8
3337415584,John Day Ph,44077,JDA 1314,NORTHWEST,13.8
3337415584,John Day Ph,44086,JDA PH1,NORTHWEST,500
3337415584,John Day Ph,44087,JDA PH2,NORTHWEST,500
3337415584,John Day Ph,44088,JDA PH3,NORTHWEST,500
3337415584,John Day Ph,44089,JDA PH4,NORTHWEST,500
3337417877,McNary,44122,MCN PH1,NORTHWEST,230
3337417877,McNary,44123,MCN PH2,NORTHWEST,230
3337417877,McNary,44124,MCN PH3,NORTHWEST,230
3337417877,McNary,44125,MCN PH34,NORTHWEST,230
3337417877,McNary,44126,MCN PH4,NORTHWEST,230
3337417877,McNary,44127,MCN PH5,NORTHWEST,230
3337409315,Chief Joseph,44162,CHJ PH1,NORTHWEST,230
3337409315,Chief Joseph,44163,CHJ PH2,NORTHWEST,230
3337409315,Chief Joseph,44164,CHJ PH3,NORTHWEST,230
3337409315,Chief Joseph,44165,CHJ PH4,NORTHWEST,230
3337409315,Chief Joseph,44166,CHJ PH5,NORTHWEST,500
3337409315,Chief Joseph,44167,CHJ PH6,NORTHWEST,500
3337416751,Libby - PACIF,44200,LIB PH1,NORTHWEST,230
3337416751,Libby - PACIF,44201,LIB PH2,NORTHWEST,230
3337416876,Little Goose Ph,44211,LGS 0102,NORTHWEST,13.8
3337416876,Little Goose Ph,44212,LGS 0304,NORTHWEST,13.8
3337416876,Little Goose Ph,44217,LGS PH1,NORTHWEST,500
3337417159,Lower Granite,44231,LWG 0102,NORTHWEST,13.8
3337417159,Lower Granite,44232,LWG 0304,NORTHWEST,13.8
3337417159,Lower Granite,44237,LWG PH1,NORTHWEST,500
3337417166,Lower Monumental,44251,LMN 0102,NORTHWEST,13.8
3337417166,Lower Monumental,44252,LMN 0304,NORTHWEST,13.8
3337417166,Lower Monumental,44257,LMN PH1,NORTHWEST,500
3337416063,Kittitas Valley Wind Power Project,44276,BETTASRD,NORTHWEST,230
,,44284,LONGHORN,NORTHWEST,500
,,44285,LONGHORN,NORTHWEST,230
,,44286,JRDNB TP,NORTHWEST,230
,,44287,JRDNB 1,NORTHWEST,230
3337424189,Stateline Wind Project - Washington,44856,FPL2HT,NORTHWEST,230
3349561030,Marengo Wind Project,44860,MARENGO2,NORTHWEST,230
,,44894,WHTSTNE,NORTHWEST,230
3337411001,Dixonville,44900,DIXNV230,NORTHWEST,230
3349561030,Marengo Wind Project,44911,MARENGO,NORTHWEST,230
3349561030,Marengo Wind Project,44912,TALBOT,NORTHWEST,230
3337414255,Hanna,44995,NICKLMTN,NORTHWEST,230
3337414255,Hanna,44996,HANNATAP,NORTHWEST,230
3337415400,J.C. Boyle,45025,BOYLE,NORTHWEST,230
3337408315,Burns,45029,BURNS,NORTHWEST,500
3337408315,Burns,45030,BURSUM11,NORTHWEST,500
3337408462,Calapooya,45031,CALAPOYA,NORTHWEST,230
3337408690,Captain Jack,45035,CAPTJACK,NORTHWEST,500
3337408690,Captain Jack,45040,CAPPON11,NORTHWEST,500
3337408690,Captain Jack,45041,CAPPON12,NORTHWEST,500
3337408690,Captain Jack,45042,CAPPON13,NORTHWEST,500
3337408690,Captain Jack,45043,CAPPON14,NORTHWEST,500
3337408690,Captain Jack,45044,CAPPON15,NORTHWEST,500
3337408690,Captain Jack,45046,CAPPON16,NORTHWEST,500
3337409332,Chiloquin,45047,CHILQUIN,NORTHWEST,230
3337409332,Chiloquin,45048,CHILAP11,NORTHWEST,230
3337409756,Cold Springs,45051,COLD SPR,NORTHWEST,230
3341136831,Copco 1,45063,COPCO,NORTHWEST,230
3337410535,Dalreed,45075,DALREED,NORTHWEST,230
3337427366,Diamond Hill,45089,DIA HILL,NORTHWEST,230
3337411001,Dixonville,45093,DIXONVLE,NORTHWEST,230
3337411001,Dixonville,45095,DIXONVLE,NORTHWEST,500
3337411001,Dixonville,45096,ALVDIX11,NORTHWEST,500
3352749973,Hurricane,45103,HURICANE,NORTHWEST,230
3337413143,Fry,45111,FRY,NORTHWEST,230
3337413533,Glendale,45113,GLENDL,NORTHWEST,230
3337413829,Grants Pass,45123,GRANT PS,NORTHWEST,230
3337410194,Cove,45128,COVE 230,NORTHWEST,230
3337414421,Hat Rock,45129,HAT ROCK,NORTHWEST,230
3337414608,Hermiston Power Project,45137,HERMISTN,NORTHWEST,230
3337428270,Isthmus,45153,ISTHMUS,NORTHWEST,230
3337410535,Dalreed,45160,DR E TP,NORTHWEST,230
3341136828,COB Energy Facility,45161,KLAFALLS,NORTHWEST,230
3337410535,Dalreed,45162,DR W TP,NORTHWEST,230
3337417000,Lone Pine,45183,LONEPINE,NORTHWEST,230
3337417425,Malin,45189,MALIN,NORTHWEST,230
3337418010,Meridian,45195,MERIDINP,NORTHWEST,230
3337418010,Meridian,45197,MERIDINP,NORTHWEST,500
3337418010,Meridian,45199,DIXMER11,NORTHWEST,500
3337420132,Outlook,45229,OUTLOOK,NORTHWEST,230
3337420757,Pilot Butte,45239,PILOTBT,NORTHWEST,230
3337420273,Pamona Heights,45245,POMONA H,NORTHWEST,230
3341136828,COB Energy Facility,45262,KFALLS,NORTHWEST,500
3337424647,Swift,45287,SWIFT 1,NORTHWEST,230
3337429325,Troutdale,45301,TROUTPP1,NORTHWEST,230
3337429325,Troutdale,45303,TROUTPP2,NORTHWEST,230
3337429530,Union Gap,45317,UNIONGAP,NORTHWEST,230
3337427717,Walla Walla,45327,WALAWALA,NORTHWEST,230
3337427736,Wallula,45331,WALLULA,NORTHWEST,230
3337427717,Walla Walla,45334,HURWAL11,NORTHWEST,230
3337424647,Swift,45543,SWIFT 2,NORTHWEST,230
25000918,Parish Gap,45588,PARISHGP,NORTHWEST,230
3353098173,Ancient Lake,46001,ANC LK T,NORTHWEST,230
3353098173,Ancient Lake,46005,ANCIENTL,NORTHWEST,230
3353098178,Mac Valley,46041,MAE VL,NORTHWEST,230
3353098178,Mac Valley,46043,MAE VL T,NORTHWEST,230
,,46044,GENEVA,NORTHWEST,230
30004092,Mattawa,46045,MATTAWA,NORTHWEST,230
3337421284,Priest Rapids,46065,PRIEST R,NORTHWEST,230
3337421284,Priest Rapids,46066,PRIESTR1,NORTHWEST,230
3337421284,Priest Rapids,46069,PRIESTR2,NORTHWEST,230
3337422782,Sand Dunes,46089,SANDUNES,NORTHWEST,230
3337421284,Priest Rapids,46113,PRIEST T,NORTHWEST,230
25000910,Silicon,46143,SILICON,NORTHWEST,230
25000910,Silicon,46144,SILIC TP,NORTHWEST,230
3337416493,Larson,46151,LARSON,NORTHWEST,230
3337417812,McDonald,46152,MCDONALD,NORTHWEST,230
3337422176,Rocky Ford,46156,ROCKYFD,NORTHWEST,230
3337432446,Wheeler,46157,WHEELSWD,NORTHWEST,230
3353098122,Sieler,46158,SIELER,NORTHWEST,230
3353098139,Upper Coulee,46159,UPPER C,NORTHWEST,230
3337432446,Wheeler,46160,WHEELERG,NORTHWEST,230
3353098171,Black,46161,BK SANDS,NORTHWEST,230
3353098171,Black,46162,BKSAND T,NORTHWEST,230
3337431797,Wahluke (GP),46163,WAHLUKE,NORTHWEST,230
3337412707,Frenchman Hills (USBR),46164,FRENCHMN,NORTHWEST,230
3337421284,Priest Rapids,46165,PRIESTRT,NORTHWEST,230
3337421174,Potholes,46166,POTHOLEG,NORTHWEST,230
3337431892,Wanapum,46169,WANAPUM,NORTHWEST,230
,,46289,QUINCYPLA,NORTHWEST,230
3352749856,McKenzie,46291,MCKEN TP,NORTHWEST,230
3352749856,McKenzie,46293,MCKENZEW,NORTHWEST,230
,,46298,WQUINCYT,NORTHWEST,230
,,46299,NQUINCYT,NORTHWEST,230
,,46300,ROCKYFDG,NORTHWEST,230
,,46311,WANAPH1,NORTHWEST,230
,,46312,WANAPH2,NORTHWEST,230
,,46313,WANAPH3,NORTHWEST,230
3337407825,Bothell,46403,BOTHELL,NORTHWEST,230
3337423567,Sno-king,46404,BOTSNO11,NORTHWEST,230
3337407825,Bothell,46405,BOTSNO21,NORTHWEST,230
3337407825,Bothell,46406,BOTSNO21,NORTHWEST,230
3337422702,Sammamish,46407,BOTSAM11,NORTHWEST,230
30004298,Horseranch,46408,BOTHRN11,NORTHWEST,230
3337410309,Creston,46415,CRESTON,NORTHWEST,230
3337410205,Covington,46416,COVCRE11,NORTHWEST,230
3337410784,Delridge,46417,DELRIDGE,NORTHWEST,230
3337410919,Diablo,46421,DIABLO,NORTHWEST,230
3337411301,Duwamish,46423,DUWAMISH,NORTHWEST,230
3337410205,Covington,46424,COVDUW11,NORTHWEST,230
3337411301,Duwamish,46426,DUWMAP11,NORTHWEST,230
3337411547,Eastpine,46427,EASTPINE,NORTHWEST,230
3337413681,Gorge (SCL),46431,GORGE,NORTHWEST,230
3337417690,Massachusetts,46435,MASS,NORTHWEST,230
3337423666,South,46445,SOUTH,NORTHWEST,230
3337422288,Ross Dam,46460,ROSS 44,NORTHWEST,230
3337422288,Ross Dam,46461,ROSS 42,NORTHWEST,230
3337419562,North Mountain,46463,NORTHMTN,NORTHWEST,230
3337419562,North Mountain,46465,NORSNO11,NORTHWEST,230
3337407846,Boundary,46476,BOUNDPH1,NORTHWEST,230
3337407846,Boundary,46478,BOUNDPH2,NORTHWEST,230
3337407846,Boundary,46480,BOUNDPH3,NORTHWEST,230
3337407846,Boundary,46482,BOUNDPH4,NORTHWEST,230
3337407846,Boundary,46484,BOUNDPH5,NORTHWEST,230
3337407846,Boundary,46486,BOUNDPH6,NORTHWEST,230
3337410218,Cowlitz,46609,COWLITZ,NORTHWEST,230
3337417739,Mayfield,46625,MAYFIELD,NORTHWEST,230
3337418728,Mossyrock,46629,MOSSYRK,NORTHWEST,230
3337409201,Chehalis,46630,MOSSYRCK,NORTHWEST,230
4.00381E+12,Canyon Rd-Tacoma (evi),46633,CANYONTA,NORTHWEST,230
3337418728,Mossyrock,46634,CHEMOS11,NORTHWEST,230
3337423849,Southwest,46642,S_TAC-SW,NORTHWEST,230
3337423849,Southwest,46645,SOUTHWST,NORTHWEST,230
3353098186,McKenzic,46809,MCKENZIE,NORTHWEST,230
3337422187,Rocky Reach,46831,ROCKYRH1,NORTHWEST,230
3337422187,Rocky Reach,46832,ROCKYRH2,NORTHWEST,230
3337422187,Rocky Reach,46833,ROCKYRH3,NORTHWEST,230
3337422187,Rocky Reach,46852,ROCR0102,NORTHWEST,230
3337422187,Rocky Reach,46853,ROCR0304,NORTHWEST,230
3337422187,Rocky Reach,46854,ROCR0506,NORTHWEST,230
3337422187,Rocky Reach,46855,ROCR0709,NORTHWEST,230
3337422187,Rocky Reach,46856,ROCR1011,NORTHWEST,230
Sub2000002,Andrew York,46860,AYORK230,NORTHWEST,230
3337411112,Douglas,47031,DOUGLAS,NORTHWEST,230
3353097684,Glenoma,47049,GLENOMA,NORTHWEST,230
3353098074,Tap,47082,RAPIDS,NORTHWEST,230
3337431401,Usk,47091,USK,NORTHWEST,230
3337410469,Cusick,47096,CUSUSK11,NORTHWEST,230
3337432169,Wells (DOPD),47100,WELLS B1,NORTHWEST,230
3337432169,Wells (DOPD),47102,WELLS B2,NORTHWEST,230
3337432057,Wauna,47260,WAUNA,NORTHWEST,230
30004107,Marcola,47284,MARCOLA,NORTHWEST,230
3352750395,Goodnoe Hills East,47329,EECLOUSE,NORTHWEST,230
3477941,Lion Mountain,47359,LION MTN,NORTHWEST,230
3337429337,Trumble Creek,47360,TRUMB CR,NORTHWEST,230
32008880,Lakeside,47367,LAKESD F,NORTHWEST,230
No idea,Linden,47380,LINDEN T,NORTHWEST,230
No idea,Linden,47381,LINDEN,NORTHWEST,230
No idea,Juniper,47386,JNPRC 1,NORTHWEST,230
No idea,Norpac,47439,NORPAC,NORTHWEST,230
No idea,Norpac,47440,HYCOM,NORTHWEST,230
3337417029,Longview,47441,CHEMICAL,NORTHWEST,230
3356868812,Windy Point/Tuolumne,47465,DOOLEY T,NORTHWEST,230
3352750394,Golden Hills Wind Farm,47486,GOLDEN_H,NORTHWEST,230
3337424189,Stateline Wind Project - Washington,47572,NINEMIF2,NORTHWEST,230
3353097497,Frederickson (PSPL),47578,FREDST,NORTHWEST,230
3337413854,Grays Harbor Energy Facility,47595,GRYSHBR1,NORTHWEST,230
3337413854,Grays Harbor Energy Facility,47598,GRYHB S1,NORTHWEST,18
3337414608,Hermiston Power Project,47638,HERMCALP,NORTHWEST,500
3337417033,Mint Farm Energy Center LLC,47677,MINTFARM,NORTHWEST,230
3337409051,Centralia Switching Station,47731,BHP,NORTHWEST,500
3337409051,Centralia Switching Station,47740,CENTR G1,NORTHWEST,20
3337409051,Centralia Switching Station,47741,CENTR P1,NORTHWEST,500
3337409051,Centralia Switching Station,47744,CENTR G2,NORTHWEST,20
3337409051,Centralia Switching Station,47745,CENTR P2,NORTHWEST,500
3337409051,Centralia Switching Station,47748,CENTR SS,NORTHWEST,230
32008816,Jones Canyon,47814,JONESCYN,NORTHWEST,230
3337429371,Tumble Creek,47815,JONTMB11,NORTHWEST,230
3337407440,Big Horn Wind (PPM),47819,BIGHRN,NORTHWEST,230
3337413640,Goodnoe,47822,IMRIE,NORTHWEST,230
3356868812,Windy Point/Tuolumne,47823,ENRGZR T,NORTHWEST,230
3356868812,Windy Point/Tuolumne,47824,WILLIS T,NORTHWEST,230
3337432474,White Creek Wind Project,47827,WHITE CK,NORTHWEST,230
3337416080,Klondike Wind Farm,47830,KLONDSCH,NORTHWEST,230
3337416080,Klondike Wind Farm,47831,HCAYON T,NORTHWEST,230
3340406598,Biglow Canyon Wind,47844,BIGLWCYN,NORTHWEST,230
3349561028,Shepherds Flat Wind Farm,47849,SHPD FLT,NORTHWEST,230
3337416080,Klondike Wind Farm,47855,STRPT 1,NORTHWEST,230
64000007,Miller,47857,MILLRA S,NORTHWEST,230
3337432474,White Creek Wind Project,47858,HARVST W,NORTHWEST,230
3349561028,Shepherds Flat Wind Farm,47860,N HRLBRT,NORTHWEST,230
3349561028,Shepherds Flat Wind Farm,47861,S HRLBRT,NORTHWEST,230
3349561028,Shepherds Flat Wind Farm,47862,HSHUB,NORTHWEST,230
3337407067,Beacon (Spokane),48025,BEACON N,NORTHWEST,230
3337407067,Beacon (Spokane),48031,BEACON S,NORTHWEST,230
3337407283,Benewah,48037,BENEWAH,NORTHWEST,230
3337408422,Cabinet Gorge,48059,CAB GORG,NORTHWEST,230
3337416353,Lake View,48179,LAKEVIEW,NORTHWEST,230
3337416974,Lolo,48197,LOLO,NORTHWEST,230
3337418713,Moscow,48249,MOSCOW,NORTHWEST,230
3337418960,N. Lewiston,48255,N LEWIST,NORTHWEST,230
3337419718,Noxon Rapids,48281,NOXON,NORTHWEST,230
3337419718,Noxon Rapids,48289,NOXONCON,NORTHWEST,230
3337420777,Pine Creek,48317,PINE CRK,NORTHWEST,230
3353098165,Rathdrum Power LLC,48357,RATHDRUM,NORTHWEST,230
3337423199,Shawnee,48385,SHAWNEE,NORTHWEST,230
,,48432,THORNTON,NORTHWEST,230
3337431517,Vantage,48443,VANT AVA,NORTHWEST,230
3337427717,Walla Walla,48451,WALA AVA,NORTHWEST,230
3337418854,Munro BPA System Control Center,48463,WEST,NORTHWEST,230
3337411184,Dry Gulch,48512,DRYCREEK,NORTHWEST,230
3337407839,Boulder Park,48524,BOULDER,NORTHWEST,230
,,48863,PALOUSE_WIND,NORTHWEST,230
3337410472,Custer,50206,CUSING11,NORTHWEST,500
3337410472,Custer,50208,CUSING21,NORTHWEST,500
